Time,Conc(ug/m3),Qtot(m3),AT(C),WS(MPS),no(V),RH(%),Delta(C),AT(C),E,U,M,I,L,R,N,F,P,D,C,T,
08/29/18 11:00,     10, 0.834,  30.2,   2.3, 0.009,    18,  37.0,  21.4,0,0,0,0,0,0,0,0,0,0,0,0,
08/29/18 12:00,      6, 0.834,  30.5,   2.3, 0.009,    17,  37.0,  22.8,0,0,0,0,0,0,0,0,0,0,0,0,
08/29/18 13:00,      9, 0.834,  30.7,   2.3, 0.009,    17,  37.0,  24.3,0,0,0,0,0,0,0,0,0,0,0,0,
08/29/18 14:00,     15, 0.834,  31.0,   2.3, 0.009,    16,  37.0,  25.6,0,0,0,0,0,0,0,0,0,0,0,0,
08/29/18 15:00,     12, 0.834,  31.3,   2.3, 0.009,    15,  37.0,  27.1,0,0,0,0,0,0,0,0,0,0,0,0,
08/29/18 16:00,     11, 0.834,  31.2,   2.3, 0.009,    15,  37.0,  27.1,0,0,0,0,0,0,0,0,0,0,0,0,
08/29/18 17:00,     10, 0.834,  31.0,   2.3, 0.009,    14,  37.0,  27.5,0,0,0,0,0,0,0,0,0,0,0,0,
08/29/18 18:00,     10, 0.834,  30.8,   2.3, 0.009,    15,  37.0,  25.7,0,0,0,0,0,0,0,0,0,0,0,0,
08/29/18 19:00,     12, 0.834,  30.1,   2.3, 0.009,    16,  37.0,  23.4,0,0,0,0,0,0,0,0,0,0,0,0,
08/29/18 20:00,     10, 0.834,  29.8,   2.3, 0.009,    17,  37.0,  22.3,0,0,0,0,0,0,0,0,0,0,0,0,
08/29/18 21:00,      8, 0.834,  29.7,   2.2, 0.009,    17,  37.1,  21.4,0,0,0,0,0,0,0,0,0,0,0,0,
08/29/18 22:00,      7, 0.834,  29.6,   2.2, 0.009,    17,  37.0,  20.3,0,0,0,0,0,0,0,0,0,0,0,0,
08/29/18 23:00,      5, 0.834,  29.5,   2.2, 0.009,    17,  37.1,  19.3,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 00:00,      6, 0.834,  29.4,   2.2, 0.009,    17,  37.1,  19.2,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 01:00,      5, 0.834,  29.4,   2.2, 0.009,    17,  37.0,  17.5,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 02:00,      4, 0.834,  29.3,   2.2, 0.009,    18,  37.1,  14.7,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 03:00,      5, 0.834,  29.5,   2.2, 0.009,    19,  37.1,  12.4,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 04:00,      8, 0.834,  29.1,   2.2, 0.009,    19,  37.1,  11.4,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 05:00,     11, 0.834,  28.0,   2.2, 0.009,    20,  37.2,   9.2,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 06:00,      9, 0.834,  26.5,   2.1, 0.009,    21,  37.2,   7.9,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 07:00,      2, 0.834,  25.7,   2.1, 0.009,    21,  37.3,   7.9,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 08:00,      4, 0.834,  26.9,   2.2, 0.009,    21,  37.2,  11.1,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 09:00,     10, 0.834,  29.3,   2.2, 0.009,    19,  37.1,  16.3,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 10:00,      8, 0.834,  30.1,   2.3, 0.009,    17,  37.1,  19.6,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 11:00,      4, 0.834,  30.6,   2.3, 0.009,    16,  37.0,  21.0,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 12:00,      3, 0.834,  30.8,   2.3, 0.009,    15,  37.0,  22.8,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 13:00,      6, 0.834,  31.0,   2.3, 0.009,    14,  37.0,  24.0,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 14:00,      9, 0.834,  31.1,   2.3, 0.009,    13,  37.0,  24.4,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 15:00,     20, 0.834,  31.2,   2.3, 0.009,    13,  37.0,  25.1,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 16:00,     25, 0.834,  31.0,   2.3, 0.009,    13,  37.0,  24.7,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 17:00,     14, 0.834,  30.7,   2.3, 0.009,    14,  37.0,  24.6,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 18:00,     11, 0.834,  30.4,   2.3, 0.009,    14,  37.0,  23.1,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 19:00,      8, 0.834,  29.7,   2.2, 0.009,    15,  37.1,  20.2,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 20:00,      5, 0.834,  29.5,   2.2, 0.009,    16,  37.1,  19.3,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 21:00,      5, 0.834,  29.3,   2.2, 0.009,    17,  37.1,  16.6,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 22:00,     10, 0.834,  29.3,   2.2, 0.009,    18,  37.1,  12.1,0,0,0,0,0,0,0,0,0,0,0,0,
08/30/18 23:00,     12, 0.834,  28.3,   2.2, 0.009,    18,  37.1,  10.1,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 00:00,     10, 0.834,  27.2,   2.2, 0.009,    19,  37.2,   8.5,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 01:00,      5, 0.834,  25.7,   2.1, 0.009,    20,  37.2,   6.4,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 02:00,      6, 0.834,  25.2,   2.1, 0.009,    21,  37.4,   5.4,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 03:00,     12, 0.834,  25.5,   2.1, 0.009,    21,  37.4,   4.2,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 04:00,     11, 0.834,  25.6,   2.1, 0.009,    21,  37.3,   3.2,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 05:00,      6, 0.834,  25.6,   2.1, 0.009,    21,  37.4,   2.5,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 06:00,      5, 0.834,  25.6,   2.1, 0.009,    21,  37.4,   3.0,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 07:00,      7, 0.834,  25.4,   2.1, 0.009,    21,  37.4,   5.6,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 08:00,     18, 0.834,  27.2,   2.2, 0.009,    21,  37.2,  11.3,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 09:00,     12, 0.834,  29.5,   2.2, 0.009,    18,  37.1,  16.7,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 10:00,      9, 0.834,  30.0,   2.3, 0.009,    17,  37.1,  18.9,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 11:00,      6, 0.834,  30.4,   2.3, 0.009,    16,  37.0,  20.8,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 12:00,      6, 0.834,  30.7,   2.3, 0.009,    15,  37.0,  22.2,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 13:00,      9, 0.834,  31.0,   2.3, 0.009,    14,  37.0,  23.6,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 14:00,     17, 0.834,  31.2,   2.3, 0.009,    14,  37.0,  24.1,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 15:00,     27, 0.834,  31.2,   2.3, 0.009,    14,  37.0,  24.5,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 16:00,     36, 0.834,  31.0,   2.3, 0.009,    14,  37.0,  24.2,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 17:00,     24, 0.834,  30.5,   2.3, 0.009,    14,  37.0,  23.8,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 18:00,      5, 0.834,  30.1,   2.3, 0.009,    17,  37.0,  22.3,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 19:00,      2, 0.834,  29.7,   2.2, 0.009,    17,  37.0,  20.4,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 20:00,      1, 0.834,  29.4,   2.2, 0.009,    18,  37.0,  17.8,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 21:00,     -0, 0.834,  29.3,   2.2, 0.009,    19,  37.0,  14.6,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 22:00,     -2, 0.834,  29.3,   2.2, 0.009,    20,  37.1,  11.5,0,0,0,0,0,0,0,0,0,0,0,0,
08/31/18 23:00,      1, 0.834,  28.2,   2.2, 0.009,    20,  37.1,   9.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 00:00,      3, 0.835,  26.8,   2.2, 0.009,    21,  37.2,   7.9,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 01:00,     -0, 0.834,  25.4,   2.1, 0.009,    23,  37.3,   7.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 02:00,     -3, 0.834,  25.2,   2.1, 0.009,    23,  37.4,   5.7,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 03:00,      0, 0.834,  25.6,   2.1, 0.009,    24,  37.3,   4.7,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 04:00,      0, 0.834,  25.7,   2.1, 0.009,    23,  37.4,   4.2,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 05:00,      0, 0.834,  25.7,   2.1, 0.009,    23,  37.4,   3.4,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 06:00,      3, 0.834,  25.7,   2.1, 0.009,    23,  37.4,   3.0,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 07:00,      4, 0.834,  25.3,   2.1, 0.009,    23,  37.4,   6.2,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 08:00,     18, 0.834,  27.1,   2.2, 0.009,    23,  37.2,  11.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 09:00,     12, 0.834,  29.5,   2.2, 0.009,    18,  37.1,  17.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 10:00,      8, 0.834,  30.3,   2.3, 0.009,    16,  37.0,  20.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 11:00,      6, 0.834,  30.7,   2.3, 0.009,    15,  37.0,  21.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 12:00,      6, 0.834,  31.0,   2.3, 0.009,    15,  37.0,  22.0,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 13:00,      4, 0.834,  31.3,   2.3, 0.009,    14,  37.0,  23.7,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 14:00,      2, 0.834,  31.3,   2.3, 0.009,    14,  37.0,  24.2,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 15:00,      4, 0.834,  31.1,   2.3, 0.009,    13,  37.0,  24.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 16:00,     10, 0.834,  30.9,   2.3, 0.009,    13,  37.0,  24.3,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 17:00,     28, 0.834,  30.5,   2.3, 0.009,    14,  37.0,  23.6,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 18:00,     37, 0.834,  30.1,   2.3, 0.009,    14,  37.0,  21.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 19:00,     34, 0.834,  29.5,   2.2, 0.009,    16,  37.1,  17.9,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 20:00,     38, 0.834,  29.4,   2.2, 0.009,    17,  37.1,  15.0,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 21:00,     36, 0.834,  29.3,   2.2, 0.009,    18,  37.1,  11.7,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 22:00,     39, 0.834,  28.2,   2.2, 0.009,    18,  37.1,   9.9,0,0,0,0,0,0,0,0,0,0,0,0,
09/01/18 23:00,     29, 0.834,  26.6,   2.1, 0.009,    19,  37.2,   8.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 00:00,     16, 0.834,  25.1,   2.1, 0.009,    20,  37.4,   7.0,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 01:00,     17, 0.834,  25.4,   2.1, 0.009,    21,  37.3,   5.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 02:00,     12, 0.834,  25.7,   2.1, 0.009,    21,  37.4,   5.3,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 03:00,     17, 0.834,  25.7,   2.1, 0.009,    21,  37.4,   3.7,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 04:00,      9, 0.834,  25.8,   2.1, 0.009,    21,  37.4,   2.9,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 05:00,      9, 0.834,  25.7,   2.1, 0.009,    21,  37.4,   2.4,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 06:00,     11, 0.834,  25.7,   2.1, 0.009,    21,  37.4,   1.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 07:00,     16, 0.834,  25.4,   2.1, 0.009,    20,  37.4,   4.2,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 08:00,     17, 0.834,  26.7,   2.2, 0.009,    20,  37.3,  10.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 09:00,     20, 0.834,  29.3,   2.2, 0.009,    17,  37.1,  15.7,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 10:00,     18, 0.834,  29.9,   2.3, 0.009,    16,  37.1,  17.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 11:00,     15, 0.834,  30.2,   2.3, 0.009,    16,  37.0,  20.0,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 12:00,     12, 0.834,  30.7,   2.3, 0.009,    15,  37.0,  22.3,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 13:00,     13, 0.834,  30.9,   2.3, 0.009,    15,  37.0,  23.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 14:00,     13, 0.834,  31.1,   2.3, 0.009,    14,  37.0,  24.7,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 15:00,     19, 0.834,  31.2,   2.3, 0.009,    14,  37.0,  25.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 16:00,     27, 0.834,  30.8,   2.3, 0.009,    15,  37.0,  25.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 17:00,      5, 0.834,  30.4,   2.3, 0.009,    15,  37.0,  24.4,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 18:00,      9, 0.834,  30.2,   2.3, 0.009,    16,  37.0,  23.6,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 19:00,     11, 0.834,  29.8,   2.2, 0.009,    16,  37.0,  21.4,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 20:00,      9, 0.834,  29.5,   2.2, 0.009,    17,  37.1,  19.7,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 21:00,      6, 0.834,  29.4,   2.2, 0.009,    17,  37.1,  17.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 22:00,      8, 0.834,  29.3,   2.2, 0.009,    18,  37.1,  13.7,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/18 23:00,      8, 0.835,  28.6,   2.2, 0.009,    19,  37.1,  10.6,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 00:00,      7, 0.834,  27.9,   2.2, 0.009,    20,  37.2,  10.2,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 01:00,      8, 0.835,  27.4,   2.2, 0.009,    21,  37.2,   9.9,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 02:00,      9, 0.834,  27.0,   2.2, 0.009,    21,  37.3,   9.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 03:00,      7, 0.834,  26.2,   2.1, 0.009,    22,  37.3,   8.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 04:00,      3, 0.834,  24.9,   2.1, 0.009,    23,  37.4,   6.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 05:00,      2, 0.834,  25.3,   2.1, 0.009,    23,  37.4,   5.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 06:00,      4, 0.834,  25.6,   2.1, 0.009,    22,  37.4,   4.9,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 07:00,      0, 0.834,  25.6,   2.1, 0.009,    22,  37.4,   7.3,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 08:00,     15, 0.834,  28.0,   2.2, 0.009,    21,  37.2,  12.7,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 09:00,      9, 0.834,  29.7,   2.2, 0.009,    18,  37.1,  19.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 10:00,      9, 0.834,  30.5,   2.3, 0.009,    17,  37.0,  20.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 11:00,      6, 0.834,  30.8,   2.3, 0.009,    15,  37.0,  21.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 12:00,      3, 0.834,  31.0,   2.3, 0.009,    14,  37.0,  22.3,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 13:00,      4, 0.834,  30.8,   2.3, 0.009,    14,  37.0,  22.6,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 14:00,      6, 0.834,  31.1,   2.3, 0.009,    13,  37.0,  22.9,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 15:00,      7, 0.834,  31.3,   2.3, 0.009,    12,  37.0,  23.4,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 16:00,      7, 0.834,  31.0,   2.3, 0.009,    13,  37.0,  23.2,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 17:00,     10, 0.834,  30.4,   2.3, 0.009,    14,  37.0,  22.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 18:00,     10, 0.834,  29.9,   2.3, 0.009,    14,  37.0,  20.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 19:00,     16, 0.834,  29.4,   2.2, 0.009,    15,  37.1,  16.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 20:00,     16, 0.834,  29.3,   2.2, 0.009,    16,  37.1,  14.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 21:00,      9, 0.834,  29.4,   2.2, 0.009,    15,  37.1,  14.9,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 22:00,     10, 0.834,  29.5,   2.2, 0.009,    15,  37.1,  14.3,0,0,0,0,0,0,0,0,0,0,0,0,
09/03/18 23:00,      9, 0.834,  29.5,   2.2, 0.009,    15,  37.1,  14.4,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 00:00,     10, 0.834,  29.4,   2.2, 0.009,    15,  37.1,  14.2,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 01:00,     13, 0.834,  29.4,   2.2, 0.009,    15,  37.1,  13.4,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 02:00,     13, 0.834,  28.7,   2.2, 0.009,    16,  37.1,  11.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 03:00,      8, 0.834,  27.2,   2.2, 0.009,    17,  37.2,   8.2,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 04:00,      4, 0.834,  25.2,   2.1, 0.009,    18,  37.4,   6.6,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 05:00,      8, 0.834,  25.3,   2.1, 0.009,    19,  37.4,   5.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 06:00,     17, 0.834,  25.6,   2.1, 0.009,    19,  37.4,   4.9,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 07:00,     19, 0.834,  25.5,   2.1, 0.009,    19,  37.4,   7.0,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 08:00,     28, 0.834,  27.8,   2.2, 0.009,    18,  37.2,  13.2,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 09:00,     21, 0.834,  29.5,   2.2, 0.009,    16,  37.1,  17.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 10:00,     12, 0.834,  30.0,   2.3, 0.009,    14,  37.1,  19.0,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 11:00,     12, 0.834,  30.5,   2.3, 0.009,    12,  37.0,  20.6,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 12:00,     11, 0.834,  30.9,   2.3, 0.009,    12,  37.0,  21.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 13:00,     10, 0.834,  30.9,   2.3, 0.009,    13,  37.0,  23.2,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 14:00,      7, 0.834,  31.1,   2.3, 0.009,    13,  37.0,  23.9,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 15:00,      7, 0.834,  31.3,   2.3, 0.009,    12,  37.0,  24.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 16:00,      6, 0.834,  31.1,   2.3, 0.009,    12,  37.0,  24.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 17:00,      9, 0.834,  30.6,   2.3, 0.009,    11,  37.0,  24.2,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 18:00,      8, 0.834,  30.2,   2.3, 0.009,    12,  37.0,  22.2,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 19:00,      6, 0.834,  29.5,   2.2, 0.009,    13,  37.0,  18.3,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 20:00,      6, 0.834,  29.4,   2.2, 0.009,    14,  37.0,  14.2,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 21:00,      4, 0.835,  28.7,   2.2, 0.009,    15,  37.1,  10.3,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 22:00,      1, 0.834,  26.8,   2.1, 0.009,    16,  37.2,   7.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/18 23:00,     -1, 0.834,  25.1,   2.1, 0.009,    18,  37.4,   6.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 00:00,      0, 0.834,  25.6,   2.1, 0.009,    18,  37.3,   5.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 01:00,      5, 0.834,  25.7,   2.1, 0.009,    18,  37.3,   3.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 02:00,      5, 0.834,  25.8,   2.1, 0.009,    18,  37.3,   3.0,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 03:00,      5, 0.834,  25.8,   2.1, 0.009,    18,  37.3,   2.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 04:00,      8, 0.834,  25.8,   2.1, 0.009,    18,  37.3,   1.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 05:00,     11, 0.834,  25.8,   2.1, 0.009,    18,  37.3,   1.0,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 06:00,     13, 0.834,  25.7,   2.1, 0.009,    18,  37.3,   0.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 07:00,     14, 0.834,  25.6,   2.1, 0.009,    18,  37.3,   3.2,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 08:00,     20, 0.834,  26.8,   2.2, 0.009,    17,  37.2,  10.0,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 09:00,     24, 0.834,  29.3,   2.2, 0.009,    15,  37.1,  15.2,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 10:00,     16, 0.834,  29.7,   2.2, 0.009,    15,  37.0,  17.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 11:00,     22, 0.834,  30.1,   2.3, 0.009,    14,  37.0,  20.9,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 12:00,     19, 0.834,  30.7,   2.3, 0.009,    13,  37.0,  24.0,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 13:00,     25, 0.834,  31.1,   2.3, 0.009,    12,  37.0,  25.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 14:00,     16, 0.834,  31.4,   2.3, 0.009,    12,  36.9,  26.6,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 15:00,     20, 0.834,  31.5,   2.3, 0.009,    12,  36.9,  27.0,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 16:00,     14, 0.834,  31.2,   2.3, 0.009,    12,  36.9,  26.7,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 17:00,     13, 0.834,  30.8,   2.3, 0.009,    11,  37.0,  26.6,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 18:00,     16, 0.834,  30.3,   2.3, 0.009,    12,  37.0,  24.4,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 19:00,     14, 0.834,  29.6,   2.2, 0.009,    13,  37.1,  18.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 20:00,     16, 0.834,  29.4,   2.2, 0.009,    15,  37.0,  14.9,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 21:00,     15, 0.834,  28.9,   2.2, 0.009,    16,  37.1,  11.9,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 22:00,     16, 0.835,  27.8,   2.2, 0.009,    16,  37.2,   9.6,0,0,0,0,0,0,0,0,0,0,0,0,
09/05/18 23:00,      5, 0.834,  26.2,   2.1, 0.009,    17,  37.3,   8.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/06/18 00:00,      6, 0.834,  25.0,   2.1, 0.009,    18,  37.4,   6.7,0,0,0,0,0,0,0,0,0,0,0,0,
09/06/18 01:00,     15, 0.834,  25.6,   2.1, 0.009,    18,  37.3,   6.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/06/18 02:00,     14, 0.834,  25.7,   2.1, 0.009,    19,  37.4,   5.0,0,0,0,0,0,0,0,0,0,0,0,0,
09/06/18 03:00,     14, 0.834,  25.8,   2.1, 0.009,    19,  37.4,   4.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/06/18 04:00,     12, 0.834,  25.8,   2.1, 0.009,    19,  37.4,   3.7,0,0,0,0,0,0,0,0,0,0,0,0,
09/06/18 05:00,     12, 0.834,  25.8,   2.1, 0.009,    19,  37.4,   2.7,0,0,0,0,0,0,0,0,0,0,0,0,
09/06/18 06:00,     15, 0.834,  25.8,   2.1, 0.009,    19,  37.4,   2.3,0,0,0,0,0,0,0,0,0,0,0,0,
09/06/18 07:00,     15, 0.835,  25.6,   2.1, 0.009,    19,  37.4,   4.2,0,0,0,0,0,0,0,0,0,0,0,0,
09/06/18 08:00,     16, 0.834,  26.6,   2.1, 0.009,    18,  37.3,  11.1,0,0,0,0,0,0,0,0,0,0,0,0,
09/06/18 09:00,     23, 0.834,  29.2,   2.2, 0.009,    15,  37.1,  16.0,0,0,0,0,0,0,0,0,0,0,0,0,
09/06/18 10:00,     12, 0.834,  29.7,   2.2, 0.009,    15,  37.0,  18.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/06/18 11:00,     14, 0.834,  30.2,   2.3, 0.009,    14,  37.0,  21.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/06/18 12:00,     21, 0.834,  30.8,   2.3, 0.009,    13,  37.0,  24.5,0,0,0,0,0,0,0,0,0,0,0,0,
09/06/18 13:00,     14, 0.834,  31.1,   2.3, 0.009,    13,  37.0,  26.8,0,0,0,0,0,0,0,0,0,0,0,0,
09/06/18 14:00,     18, 0.834,  31.5,   2.3, 0.009,    12,  37.0,  28.2,0,0,0,0,0,0,0,0,0,0,0,0,
