MasterTable_ID,Alias,Latitude,Longitude,Date/Time/GMT,Start Date/Time (GMT),COncRT,ConcHr,Flow,W/S,W/D,AT,RHx,RHi,BV,FT,Alarm,Type,Serial Number,Version,Sys. Volts,TimeStamp,PDate
58436341,1026 Kernville EBAM,35.75509,-118.4175,1/28/2019 4:00:00 AM,NA,0.011,0.012,16.7,0.5,42,8.9,64,32,13.8,14.6,0,PM 10,NA,NA,13.49,1/28/2019 4:04:23 AM,1/28/2019 4:07:00 AM
58436647,1026 Kernville EBAM,35.75509,-118.4175,1/28/2019 5:00:00 AM,NA,0.015,0.01,16.7,0.4,40,7.8,68,34,13.8,13.4,0,PM 10,NA,NA,13.49,1/28/2019 5:04:24 AM,1/28/2019 5:05:00 AM
58436918,1026 Kernville EBAM,35.75509,-118.4175,1/28/2019 6:00:00 AM,NA,0.003,0.013,16.7,0.5,59,6.9,71,35,13.7,13.3,0,PM 10,NA,NA,13.49,1/28/2019 6:04:25 AM,1/28/2019 6:05:00 AM
58437352,1026 Kernville EBAM,35.75499,-118.4174,1/28/2019 7:00:00 AM,NA,0.013,0.016,16.7,0.5,32,6.2,72,35,13.7,12.9,0,PM 10,NA,NA,13.48,1/28/2019 7:04:26 AM,1/28/2019 7:05:00 AM
58437730,1026 Kernville EBAM,35.75499,-118.4174,1/28/2019 8:00:00 AM,NA,0.016,0.002,16.7,0.4,47,5.4,74,35,13.6,12.6,0,PM 10,NA,NA,13.48,1/28/2019 8:04:27 AM,1/28/2019 8:07:00 AM
58438047,1026 Kernville EBAM,35.75499,-118.4174,1/28/2019 9:00:00 AM,NA,0.009,0.008,16.7,0.4,40,4.8,76,35,13.6,12.2,0,PM 10,NA,NA,13.48,1/28/2019 9:04:28 AM,1/28/2019 9:09:00 AM
58438333,1026 Kernville EBAM,35.75499,-118.4174,1/28/2019 10:00:00 AM,NA,0.006,0.017,16.7,0.5,38,4.5,77,35,13.6,12.4,0,PM 10,NA,NA,13.48,1/28/2019 10:04:29 AM,1/28/2019 10:05:00 AM
58438764,1026 Kernville EBAM,35.75499,-118.4174,1/28/2019 11:00:00 AM,NA,0.004,0.005,16.7,0.4,45,4.3,77,35,13.6,12.1,0,PM 10,NA,NA,13.48,1/28/2019 11:04:30 AM,1/28/2019 11:05:00 AM
58439252,1026 Kernville EBAM,35.75499,-118.4174,1/28/2019 12:00:00 PM,NA,0.027,0.012,16.7,0.5,47,3.8,78,35,13.6,11.9,0,PM 10,NA,NA,13.48,1/28/2019 12:04:31 PM,1/28/2019 12:09:00 PM
58439770,1026 Kernville EBAM,35.75499,-118.4174,1/28/2019 1:00:00 PM,NA,-0.002,0.02,16.6,0.5,81,3.9,78,35,13.5,12.5,0,PM 10,NA,NA,13.48,1/28/2019 1:04:32 PM,1/28/2019 1:05:00 PM
58440193,1026 Kernville EBAM,35.75499,-118.4174,1/28/2019 2:00:00 PM,NA,0.009,0.005,16.7,0.4,65,3.1,80,35,13.5,12.1,0,PM 10,NA,NA,13.48,1/28/2019 2:04:33 PM,1/28/2019 2:06:00 PM
58440787,1026 Kernville EBAM,35.75499,-118.4174,1/28/2019 3:00:00 PM,NA,0.011,0.001,16.7,0.5,52,2.8,82,35,13.5,12.1,0,PM 10,NA,NA,13.48,1/28/2019 3:04:34 PM,1/28/2019 3:09:00 PM
58441261,1026 Kernville EBAM,35.75499,-118.4174,1/28/2019 4:00:00 PM,NA,0.033,0.038,16.7,0.5,3,3.6,79,35,13.6,12.2,0,PM 10,NA,NA,13.48,1/28/2019 4:04:35 PM,1/28/2019 4:07:00 PM
58441653,1026 Kernville EBAM,35.75499,-118.4174,1/28/2019 5:00:00 PM,NA,0.019,0.017,16.7,0.5,154,5.3,73,34,13.7,12.2,0,PM 10,NA,NA,13.48,1/28/2019 5:04:36 PM,1/28/2019 5:05:00 PM
58442065,1026 Kernville EBAM,35.75499,-118.4174,1/28/2019 6:00:00 PM,NA,0.008,0.007,16.7,0.8,206,8.6,63,31,13.8,14.9,0,PM 10,NA,NA,13.48,1/28/2019 6:04:14 PM,1/28/2019 6:09:00 PM
58442606,1026 Kernville EBAM,35.75507,-118.4175,1/28/2019 7:00:00 PM,NA,-0,0.002,16.7,0.9,172,11.8,50,26,13.7,17.7,0,PM 10,NA,NA,13.48,1/28/2019 7:04:15 PM,1/28/2019 7:05:00 PM
58443120,1026 Kernville EBAM,35.75507,-118.4175,1/28/2019 8:00:00 PM,NA,0.004,0.001,16.7,0.6,203,13.4,43,22,13.7,20.2,0,PM 10,NA,NA,13.48,1/28/2019 8:04:16 PM,1/28/2019 8:05:00 PM
58443527,1026 Kernville EBAM,35.75507,-118.4175,1/28/2019 9:00:00 PM,NA,0.008,0.008,16.7,0.7,173,14.5,41,21,13.7,20.9,0,PM 10,NA,NA,13.48,1/28/2019 9:04:16 PM,1/28/2019 9:09:00 PM
58443861,1026 Kernville EBAM,35.75507,-118.4175,1/28/2019 10:00:00 PM,NA,0.002,0.006,16.7,0.8,241,15.2,40,20,13.7,22.1,0,PM 10,NA,NA,13.48,1/28/2019 10:04:16 PM,1/28/2019 10:09:00 PM
58444337,1026 Kernville EBAM,35.75507,-118.4175,1/28/2019 11:00:00 PM,NA,-0.001,-0.002,16.7,0.8,176,18.4,33,18,13.7,25.5,0,PM 10,NA,NA,13.48,1/28/2019 11:04:16 PM,1/28/2019 11:05:00 PM
58444840,1026 Kernville EBAM,35.75507,-118.4175,1/29/2019 12:00:00 AM,NA,0.009,0.013,16.7,0.8,189,19.2,32,17,13.7,27,0,PM 10,NA,NA,13.48,1/29/2019 12:04:16 AM,1/29/2019 12:05:00 AM
58445224,1026 Kernville EBAM,35.75507,-118.4175,1/29/2019 1:00:00 AM,NA,0.015,0.007,16.6,0.6,151,17,40,20,13.8,24.5,0,PM 10,NA,NA,13.48,1/29/2019 1:04:16 AM,1/29/2019 1:07:00 AM
58445516,1026 Kernville EBAM,35.75507,-118.4175,1/29/2019 2:00:00 AM,NA,0.013,0.013,16.7,0.4,63,12.8,57,26,13.8,20.1,0,PM 10,NA,NA,13.48,1/29/2019 2:04:16 AM,1/29/2019 2:05:00 AM
58445933,1026 Kernville EBAM,35.75507,-118.4175,1/29/2019 3:00:00 AM,NA,0.014,0.014,16.7,0.5,33,11.2,63,31,13.8,17.2,0,PM 10,NA,NA,13.48,1/29/2019 3:04:16 AM,1/29/2019 3:05:00 AM
58446293,1026 Kernville EBAM,35.75507,-118.4175,1/29/2019 4:00:00 AM,NA,0.006,0.005,16.7,0.5,39,11.4,63,32,13.8,16.6,0,PM 10,NA,NA,13.48,1/29/2019 4:04:16 AM,1/29/2019 4:05:00 AM
58446601,1026 Kernville EBAM,35.75507,-118.4175,1/29/2019 5:00:00 AM,NA,0.009,0.008,16.7,0.5,59,11.4,61,32,13.8,16.5,0,PM 10,NA,NA,13.48,1/29/2019 5:04:16 AM,1/29/2019 5:05:00 AM
58446876,1026 Kernville EBAM,35.75507,-118.4175,1/29/2019 6:00:00 AM,NA,0.011,0.013,16.7,0.4,45,10.5,63,31,13.8,16.2,0,PM 10,NA,NA,13.48,1/29/2019 6:04:16 AM,1/29/2019 6:05:00 AM
58447324,1026 Kernville EBAM,35.75507,-118.4174,1/29/2019 7:00:00 AM,NA,0.009,0.005,16.7,0.5,70,10.3,62,32,13.8,15.6,0,PM 10,NA,NA,13.5,1/29/2019 7:04:17 AM,1/29/2019 7:07:00 AM
58447638,1026 Kernville EBAM,35.75507,-118.4174,1/29/2019 8:00:00 AM,NA,0.009,0.014,16.7,0.5,135,9.7,64,33,13.8,15,0,PM 10,NA,NA,13.5,1/29/2019 8:04:17 AM,1/29/2019 8:05:00 AM
58447928,1026 Kernville EBAM,35.75507,-118.4174,1/29/2019 9:00:00 AM,NA,0.01,0.007,16.7,0.5,66,9.2,64,33,13.8,14.4,0,PM 10,NA,NA,13.5,1/29/2019 9:04:17 AM,1/29/2019 9:05:00 AM
58448249,1026 Kernville EBAM,35.75507,-118.4174,1/29/2019 10:00:00 AM,NA,0.009,0.009,16.7,0.6,139,8.8,66,34,13.8,14.1,0,PM 10,NA,NA,13.5,1/29/2019 10:04:17 AM,1/29/2019 10:15:00 AM
58448633,1026 Kernville EBAM,35.75507,-118.4174,1/29/2019 11:00:00 AM,NA,0.002,0.005,16.7,0.5,78,8,68,34,13.8,13.7,0,PM 10,NA,NA,13.5,1/29/2019 11:04:17 AM,1/29/2019 11:05:00 AM
58449088,1026 Kernville EBAM,35.75507,-118.4174,1/29/2019 12:00:00 PM,NA,0.02,0.018,16.7,0.5,150,8.1,67,34,13.8,13.7,0,PM 10,NA,NA,13.5,1/29/2019 12:04:17 PM,1/29/2019 12:05:00 PM
58449607,1026 Kernville EBAM,35.75507,-118.4174,1/29/2019 1:00:00 PM,NA,0.013,0.014,16.6,0.5,21,7.1,71,35,13.7,14.1,0,PM 10,NA,NA,13.5,1/29/2019 1:04:17 PM,1/29/2019 1:09:00 PM
58450048,1026 Kernville EBAM,35.75507,-118.4174,1/29/2019 2:00:00 PM,NA,0.002,-0.005,16.7,0.4,154,6.4,73,35,13.6,13.8,0,PM 10,NA,NA,13.5,1/29/2019 2:04:17 PM,1/29/2019 2:07:00 PM
58450568,1026 Kernville EBAM,35.75507,-118.4174,1/29/2019 3:00:00 PM,NA,0.007,0.006,16.7,0.5,49,5.8,73,35,13.6,13.1,0,PM 10,NA,NA,13.5,1/29/2019 3:04:17 PM,1/29/2019 3:05:00 PM
58451107,1026 Kernville EBAM,35.75507,-118.4174,1/29/2019 4:00:00 PM,NA,0.014,0.01,16.7,0.4,87,5.4,75,35,13.6,13,0,PM 10,NA,NA,13.5,1/29/2019 4:04:17 PM,1/29/2019 4:09:00 PM
58451544,1026 Kernville EBAM,35.75507,-118.4174,1/29/2019 5:00:00 PM,NA,0.008,0.018,16.7,0.4,93,5.8,75,35,13.6,13.3,0,PM 10,NA,NA,13.5,1/29/2019 5:04:17 PM,1/29/2019 5:07:00 PM
58451962,1026 Kernville EBAM,35.75507,-118.4174,1/29/2019 6:00:00 PM,NA,0.025,0.028,16.7,0.8,173,9.1,62,29,13.7,15.8,0,PM 10,NA,NA,13.5,1/29/2019 6:04:12 PM,1/29/2019 6:05:00 PM
58452631,1026 Kernville EBAM,35.75511,-118.4175,1/29/2019 7:00:00 PM,NA,0.013,0.01,16.7,1.4,175,13.3,47,23,13.7,19.8,0,PM 10,NA,NA,13.51,1/29/2019 7:04:12 PM,1/29/2019 7:10:00 PM
58453107,1026 Kernville EBAM,35.75511,-118.4175,1/29/2019 8:00:00 PM,NA,0.003,0.006,16.7,1.3,186,14.9,37,20,13.7,20.5,0,PM 10,NA,NA,13.51,1/29/2019 8:04:12 PM,1/29/2019 8:05:00 PM
58453523,1026 Kernville EBAM,35.75511,-118.4175,1/29/2019 9:00:00 PM,NA,0.006,0.005,16.7,1.5,193,16.6,33,19,13.7,22.3,0,PM 10,NA,NA,13.51,1/29/2019 9:04:12 PM,1/29/2019 9:05:00 PM
58453922,1026 Kernville EBAM,35.75511,-118.4175,1/29/2019 10:00:00 PM,NA,0.005,0.01,16.7,1.1,180,16.5,35,19,13.7,22.7,0,PM 10,NA,NA,13.51,1/29/2019 10:04:12 PM,1/29/2019 10:05:00 PM
58454425,1026 Kernville EBAM,35.75511,-118.4175,1/29/2019 11:00:00 PM,NA,0.006,0.005,16.7,1,151,16.9,36,19,13.6,23.4,0,PM 10,NA,NA,13.51,1/29/2019 11:04:12 PM,1/29/2019 11:07:00 PM
58454847,1026 Kernville EBAM,35.75511,-118.4175,1/30/2019 12:00:00 AM,NA,0.005,0.005,16.7,0.7,346,16.4,40,19,13.6,23.1,0,PM 10,NA,NA,13.51,1/30/2019 12:04:12 AM,1/30/2019 12:05:00 AM
58455190,1026 Kernville EBAM,35.75511,-118.4175,1/30/2019 1:00:00 AM,NA,0.01,0.011,16.6,0.3,21,15.9,44,22,13.8,23,0,PM 10,NA,NA,13.51,1/30/2019 1:04:12 AM,1/30/2019 1:05:00 AM
58455463,1026 Kernville EBAM,35.75511,-118.4175,1/30/2019 2:00:00 AM,NA,0.015,0.015,16.7,0.7,105,14.2,57,27,13.8,20.6,0,PM 10,NA,NA,13.51,1/30/2019 2:04:12 AM,1/30/2019 2:05:00 AM
58455858,1026 Kernville EBAM,35.75511,-118.4175,1/30/2019 3:00:00 AM,NA,0.048,0.049,16.7,1,185,13.2,61,31,13.8,18.6,0,PM 10,NA,NA,13.51,1/30/2019 3:04:12 AM,1/30/2019 3:05:00 AM
58456219,1026 Kernville EBAM,35.75511,-118.4175,1/30/2019 4:00:00 AM,NA,0.058,0.059,16.7,0.7,136,12.1,67,34,13.8,17.6,0,PM 10,NA,NA,13.51,1/30/2019 4:04:12 AM,1/30/2019 4:07:00 AM
58456504,1026 Kernville EBAM,35.75511,-118.4175,1/30/2019 5:00:00 AM,NA,0.034,0.042,16.7,0.4,44,10.3,75,35,13.6,17.4,0,PM 10,NA,NA,13.51,1/30/2019 5:04:12 AM,1/30/2019 5:09:00 AM
58456781,1026 Kernville EBAM,35.75511,-118.4175,1/30/2019 6:00:00 AM,NA,0.046,0.033,16.7,0.3,48,9,79,35,13.6,17.1,0,PM 10,NA,NA,13.51,1/30/2019 6:04:12 AM,1/30/2019 6:05:00 AM
58457180,1026 Kernville EBAM,35.75502,-118.4174,1/30/2019 7:00:00 AM,NA,0.057,0.034,16.7,0.3,40,7.6,83,35,13.5,16.6,0,PM 10,NA,NA,13.47,1/30/2019 7:04:12 AM,1/30/2019 7:05:00 AM
58457536,1026 Kernville EBAM,35.75502,-118.4174,1/30/2019 8:00:00 AM,NA,0.001,0.026,16.7,0.3,37,6.6,85,35,13.5,16.2,0,PM 10,NA,NA,13.47,1/30/2019 8:04:12 AM,1/30/2019 8:05:00 AM
58457835,1026 Kernville EBAM,35.75502,-118.4174,1/30/2019 9:00:00 AM,NA,0.048,0.082,16.7,0.4,41,6.6,85,35,13.4,16.2,0,PM 10,NA,NA,13.47,1/30/2019 9:04:12 AM,1/30/2019 9:07:00 AM
58458092,1026 Kernville EBAM,35.75502,-118.4174,1/30/2019 10:00:00 AM,NA,0.034,-0.005,16.7,0.3,51,5.6,86,35,13.4,15.2,0,PM 10,NA,NA,13.47,1/30/2019 10:04:12 AM,1/30/2019 10:05:00 AM
58458540,1026 Kernville EBAM,35.75502,-118.4174,1/30/2019 11:00:00 AM,NA,0.004,0.048,16.7,0.3,25,4.8,87,35,13.5,14.4,0,PM 10,NA,NA,13.47,1/30/2019 11:04:12 AM,1/30/2019 11:07:00 AM
58458933,1026 Kernville EBAM,35.75502,-118.4174,1/30/2019 12:00:00 PM,NA,0.009,-0.005,16.7,0.3,44,4.9,87,35,13.4,14.7,0,PM 10,NA,NA,13.47,1/30/2019 12:04:12 PM,1/30/2019 12:05:00 PM
58459378,1026 Kernville EBAM,35.75502,-118.4174,1/30/2019 1:00:00 PM,NA,0.009,0.012,16.6,0.3,109,5.3,86,35,13.5,15.5,0,PM 10,NA,NA,13.47,1/30/2019 1:04:12 PM,1/30/2019 1:05:00 PM
58459805,1026 Kernville EBAM,35.75502,-118.4174,1/30/2019 2:00:00 PM,NA,0.022,0.033,16.7,0.3,291,5.4,85,35,13.6,15.4,0,PM 10,NA,NA,13.47,1/30/2019 2:04:12 PM,1/30/2019 2:05:00 PM
58460326,1026 Kernville EBAM,35.75502,-118.4174,1/30/2019 3:00:00 PM,NA,0.034,0.029,16.7,0.3,11,5.1,86,35,13.5,15.1,0,PM 10,NA,NA,13.47,1/30/2019 3:04:12 PM,1/30/2019 3:05:00 PM
58460831,1026 Kernville EBAM,35.75502,-118.4174,1/30/2019 4:00:00 PM,NA,0.028,0.031,16.7,0.3,186,5.6,86,35,13.5,15.7,0,PM 10,NA,NA,13.47,1/30/2019 4:04:12 PM,1/30/2019 4:07:00 PM
58461232,1026 Kernville EBAM,35.75502,-118.4174,1/30/2019 5:00:00 PM,NA,0.043,0.032,16.7,0.3,176,7.1,79,35,13.6,16,0,PM 10,NA,NA,13.47,1/30/2019 5:04:12 PM,1/30/2019 5:07:00 PM
58461671,1026 Kernville EBAM,35.75502,-118.4174,1/30/2019 6:00:00 PM,NA,0.019,0.02,16.7,0.4,189,9.2,71,33,13.8,16.4,0,PM 10,NA,NA,13.47,1/30/2019 6:04:12 PM,1/30/2019 6:05:00 PM
58462311,1026 Kernville EBAM,35.75508,-118.4175,1/30/2019 7:00:00 PM,NA,0.004,0.005,16.7,0.5,192,11.7,60,28,13.8,18.9,0,PM 10,NA,NA,13.49,1/30/2019 7:04:12 PM,1/30/2019 7:10:00 PM
58462727,1026 Kernville EBAM,35.75508,-118.4175,1/30/2019 8:00:00 PM,NA,0.002,-0.002,16.7,0.5,240,13.3,52,24,13.8,21,0,PM 10,NA,NA,13.49,1/30/2019 8:04:12 PM,1/30/2019 8:07:00 PM
58463103,1026 Kernville EBAM,35.75508,-118.4175,1/30/2019 9:00:00 PM,NA,-0.005,-0.005,16.7,0.7,163,15.8,42,21,13.7,22.7,0,PM 10,NA,NA,13.49,1/30/2019 9:04:12 PM,1/30/2019 9:05:00 PM
58463493,1026 Kernville EBAM,35.75508,-118.4175,1/30/2019 10:00:00 PM,NA,-0.005,-0.005,16.7,0.8,142,18.7,34,17,13.7,26.7,0,PM 10,NA,NA,13.49,1/30/2019 10:04:12 PM,1/30/2019 10:05:00 PM
58464074,1026 Kernville EBAM,35.75508,-118.4175,1/30/2019 11:00:00 PM,NA,0.001,-0.005,16.7,1.1,186,21,32,16,13.8,30.8,0,PM 10,NA,NA,13.49,1/30/2019 11:04:12 PM,1/30/2019 11:09:00 PM
58464546,1026 Kernville EBAM,35.75508,-118.4175,1/31/2019 12:00:00 AM,NA,-0,0.004,16.7,1.4,201,21.7,29,16,13.8,29.7,0,PM 10,NA,NA,13.49,1/31/2019 12:04:12 AM,1/31/2019 12:05:00 AM
58464951,1026 Kernville EBAM,35.75508,-118.4175,1/31/2019 1:00:00 AM,NA,0.013,0.016,16.6,0.9,207,19.7,34,18,13.8,27.2,0,PM 10,NA,NA,13.49,1/31/2019 1:04:13 AM,1/31/2019 1:05:00 AM
58465298,1026 Kernville EBAM,35.75508,-118.4175,1/31/2019 2:00:00 AM,NA,0.014,0.014,16.7,0.6,50,14.4,51,24,13.8,21.8,0,PM 10,NA,NA,13.49,1/31/2019 2:04:13 AM,1/31/2019 2:07:00 AM
58465724,1026 Kernville EBAM,35.75508,-118.4175,1/31/2019 3:00:00 AM,NA,0.007,0.008,16.7,0.7,43,12.4,56,28,13.8,18,0,PM 10,NA,NA,13.49,1/31/2019 3:04:13 AM,1/31/2019 3:05:00 AM
58466136,1026 Kernville EBAM,35.75508,-118.4175,1/31/2019 4:00:00 AM,NA,0.009,0.008,16.7,0.6,57,10.6,60,31,13.8,16,0,PM 10,NA,NA,13.49,1/31/2019 4:04:13 AM,1/31/2019 4:10:00 AM
58466418,1026 Kernville EBAM,35.75508,-118.4175,1/31/2019 5:00:00 AM,NA,0.007,0.009,16.7,0.7,57,9.1,65,33,13.8,14.4,0,PM 10,NA,NA,13.49,1/31/2019 5:04:13 AM,1/31/2019 5:05:00 AM
58466692,1026 Kernville EBAM,35.75508,-118.4175,1/31/2019 6:00:00 AM,NA,0.008,0.007,16.7,0.7,50,8.1,67,34,13.7,13.3,0,PM 10,NA,NA,13.49,1/31/2019 6:04:13 AM,1/31/2019 6:05:00 AM
58467119,1026 Kernville EBAM,35.7551,-118.4174,1/31/2019 7:00:00 AM,NA,0.002,-0,16.7,0.5,76,8.6,65,34,13.7,13.4,0,PM 10,NA,NA,13.45,1/31/2019 7:04:13 AM,1/31/2019 7:05:00 AM
58467496,1026 Kernville EBAM,35.7551,-118.4174,1/31/2019 8:00:00 AM,NA,0.011,0.008,16.7,0.5,38,10,60,31,13.7,14.8,0,PM 10,NA,NA,13.45,1/31/2019 8:04:14 AM,1/31/2019 8:07:00 AM
58467807,1026 Kernville EBAM,35.7551,-118.4174,1/31/2019 9:00:00 AM,NA,0.005,0.008,16.7,0.4,105,10,60,30,13.7,15.4,0,PM 10,NA,NA,13.45,1/31/2019 9:04:14 AM,1/31/2019 9:09:00 AM
58468125,1026 Kernville EBAM,35.7551,-118.4174,1/31/2019 10:00:00 AM,NA,0.011,0.006,16.7,0.6,84,9.1,63,31,13.7,15.2,0,PM 10,NA,NA,13.45,1/31/2019 10:04:14 AM,1/31/2019 10:15:00 AM
58468496,1026 Kernville EBAM,35.7551,-118.4174,1/31/2019 11:00:00 AM,NA,0.011,0.015,16.7,0.5,36,8.4,67,32,13.7,14.4,0,PM 10,NA,NA,13.45,1/31/2019 11:04:14 AM,1/31/2019 11:05:00 AM
58468945,1026 Kernville EBAM,35.7551,-118.4174,1/31/2019 12:00:00 PM,NA,0.004,0.003,16.7,0.5,32,7.3,70,34,13.7,13.3,0,PM 10,NA,NA,13.45,1/31/2019 12:04:14 PM,1/31/2019 12:09:00 PM
58469337,1026 Kernville EBAM,35.7551,-118.4174,1/31/2019 1:00:00 PM,NA,0.002,0.001,16.6,0.5,71,7.5,69,35,13.7,13.7,0,PM 10,NA,NA,13.45,1/31/2019 1:04:14 PM,1/31/2019 1:05:00 PM
58469767,1026 Kernville EBAM,35.7551,-118.4174,1/31/2019 2:00:00 PM,NA,0.002,0.009,16.7,0.5,37,7,70,35,13.7,13.8,0,PM 10,NA,NA,13.45,1/31/2019 2:04:14 PM,1/31/2019 2:05:00 PM
58470330,1026 Kernville EBAM,35.7551,-118.4174,1/31/2019 3:00:00 PM,NA,0.003,-0.005,16.7,0.4,47,8.2,67,34,13.8,13.9,0,PM 10,NA,NA,13.45,1/31/2019 3:04:14 PM,1/31/2019 3:09:00 PM
58470768,1026 Kernville EBAM,35.7551,-118.4174,1/31/2019 4:00:00 PM,NA,0.023,0.026,16.7,0.5,118,7.9,73,35,13.7,15.1,0,PM 10,NA,NA,13.45,1/31/2019 4:04:14 PM,1/31/2019 4:05:00 PM
58471178,1026 Kernville EBAM,35.7551,-118.4174,1/31/2019 5:00:00 PM,NA,0.007,0.004,16.7,0.7,166,8.7,69,34,13.7,15.2,0,PM 10,NA,NA,13.45,1/31/2019 5:04:14 PM,1/31/2019 5:05:00 PM
58471587,1026 Kernville EBAM,35.7551,-118.4174,1/31/2019 6:00:00 PM,NA,0.002,0.007,16.7,0.5,350,10,67,34,13.8,16.1,0,PM 10,NA,NA,13.45,1/31/2019 6:04:12 PM,1/31/2019 6:05:00 PM
58472265,1026 Kernville EBAM,35.75511,-118.4174,1/31/2019 7:00:00 PM,NA,0.007,0.002,16.7,0.9,197,11.1,65,33,13.8,16.7,0,PM 10,NA,NA,13.49,1/31/2019 7:04:12 PM,1/31/2019 7:07:00 PM
58472722,1026 Kernville EBAM,35.75511,-118.4174,1/31/2019 8:00:00 PM,NA,0.006,0.014,16.7,0.9,165,13.3,57,30,13.8,18.8,0,PM 10,NA,NA,13.49,1/31/2019 8:04:12 PM,1/31/2019 8:05:00 PM
